initCGM,output_cgm,state_Q2,state_S1,state_S2,state_I,state_X1,state_X2,state_X3,state_Ug,state_Ug2
279,1.919730305671692,0.5131354928016663,-0.2863442003726959,-0.8453996181488037,-0.8349478840827942,-0.983062207698822,-0.83913254737854,-0.7596375346183777,-0.07771358639001846,1.3624999523162842
280,1.9316569566726685,0.5209932327270508,-0.28647580742836,-0.8467186689376831,-0.8361428380012512,-0.9847723841667175,-0.8400891423225403,-0.7600033283233643,-0.07773225754499435,1.3624999523162842
281,1.9435834884643555,0.5287991762161255,-0.28660696744918823,-0.8480418920516968,-0.8373399376869202,-0.9865017533302307,-0.8410390615463257,-0.7603763937950134,-0.07775101065635681,1.3624999523162842
282,1.955510139465332,0.5366129279136658,-0.2867332696914673,-0.8493534922599792,-0.8385279774665833,-0.9882559180259705,-0.841982901096344,-0.760729968547821,-0.07777183502912521,1.3624999523162842
283,1.967436671257019,0.5444133877754211,-0.2868639826774597,-0.8506832122802734,-0.83973228931427,-0.990020751953125,-0.8429429531097412,-0.761090874671936,-0.07779162377119064,1.3624999523162842
284,1.9793633222579956,0.5522453188896179,-0.2869977056980133,-0.8520995378494263,-0.8410142660140991,-0.991712749004364,-0.8439652919769287,-0.7615017890930176,-0.07781196385622025,1.3624999523162842
285,1.9912899732589722,0.5600556135177612,-0.2871299684047699,-0.8534595370292664,-0.8422459363937378,-0.9934403896331787,-0.844944417476654,-0.7618772387504578,-0.0778302550315857,1.3624999523162842
286,2.003216505050659,0.5678308606147766,-0.2872559726238251,-0.8547928929328918,-0.8434534668922424,-0.995220959186554,-0.8459032773971558,-0.7622334361076355,-0.07785079628229141,1.3624999523162842
287,2.0151431560516357,0.5756335258483887,-0.28738078474998474,-0.8561245799064636,-0.844658374786377,-0.9969832897186279,-0.8468614220619202,-0.7626006007194519,-0.0778719112277031,1.3624999523162842
288,2.0270698070526123,0.5834128856658936,-0.28750643134117126,-0.8574623465538025,-0.8458703756332397,-0.9987316131591797,-0.8478347063064575,-0.7629872560501099,-0.07789131999015808,1.3624999523162842
289,2.038996458053589,0.5911851525306702,-0.2876300811767578,-0.858787477016449,-0.8470711708068848,-1.0005007982254028,-0.8487882018089294,-0.76336270570755,-0.0779118463397026,1.3624999523162842
290,2.0509228706359863,0.5989311337471008,-0.2878186106681824,-0.8601434826850891,-0.848298192024231,-1.0022932291030884,-0.8497611880302429,-0.7637421488761902,-0.07793355733156204,1.3624999523162842
291,2.062849521636963,0.6067584753036499,-0.2879374623298645,-0.8614633083343506,-0.8494930267333984,-1.0039864778518677,-0.8507142663002014,-0.7641082406044006,-0.07794979959726334,1.3624999523162842
292,2.0747761726379395,0.614499568939209,-0.2880564033985138,-0.8627655506134033,-0.8506729602813721,-1.0058001279830933,-0.8516598343849182,-0.7644715905189514,-0.07797099649906158,1.3624999523162842
293,2.086702823638916,0.6222561597824097,-0.28817206621170044,-0.8640636801719666,-0.8518486618995667,-1.0076042413711548,-0.8525957465171814,-0.7648106217384338,-0.07799366861581802,1.3624999523162842
294,2.0986294746398926,0.6300843358039856,-0.2882916033267975,-0.8653790950775146,-0.8530386686325073,-1.0093343257904053,-0.8535393476486206,-0.7651734948158264,-0.07801300287246704,1.3624999523162842
295,2.110556125640869,0.6378224492073059,-0.28840547800064087,-0.8666567206382751,-0.8541948795318604,-1.0111969709396362,-0.8544648289680481,-0.7654768228530884,-0.0780348852276802,1.3624999523162842
296,2.1224825382232666,0.6455482244491577,-0.2885188162326813,-0.8679463863372803,-0.8553624749183655,-1.0129523277282715,-0.8553977012634277,-0.7658555507659912,-0.07805245369672775,1.3624999523162842
297,2.134409189224243,0.6533426642417908,-0.28863251209259033,-0.8692454695701599,-0.8565395474433899,-1.0147429704666138,-0.856335461139679,-0.7661892175674438,-0.07807368040084839,1.3624999523162842
298,2.1463358402252197,0.6610965728759766,-0.2888108789920807,-0.8705571293830872,-0.8577268719673157,-1.0165528059005737,-0.8572790026664734,-0.7665284872055054,-0.07809481769800186,1.3624999523162842
299,2.1582624912261963,0.6688692569732666,-0.2889176309108734,-0.8718260526657104,-0.8588752746582031,-1.018298864364624,-0.8581940531730652,-0.7668905258178711,-0.0781116709113121,1.3624999523162842
300,2.170189142227173,0.6766131520271301,-0.2890285849571228,-0.8731089234352112,-0.860037624835968,-1.0201705694198608,-0.8591200709342957,-0.7672126889228821,-0.07813791930675507,1.3624999523162842
301,2.1821157932281494,0.684390127658844,-0.2891380190849304,-0.8743703365325928,-0.8611805438995361,-1.021918535232544,-0.8600369691848755,-0.7675464153289795,-0.0781547948718071,1.3624999523162842
302,2.194042205810547,0.6921356320381165,-0.28924643993377686,-0.8756296038627625,-0.8623197078704834,-1.0237361192703247,-0.8609416484832764,-0.7678914070129395,-0.07817600667476654,1.3624999523162842
303,2.2059688568115234,0.699880063533783,-0.28941717743873596,-0.8769181966781616,-0.863486647605896,-1.025558352470398,-0.8618685603141785,-0.7682244181632996,-0.07819897681474686,1.3624999523162842
304,2.2178955078125,0.7076575756072998,-0.28952062129974365,-0.8781697750091553,-0.8646206259727478,-1.0273066759109497,-0.8627734184265137,-0.7685713171958923,-0.07821537554264069,1.3624999523162842
305,2.2298221588134766,0.7153837084770203,-0.2896263897418976,-0.8794094324111938,-0.8657430410385132,-1.0292000770568848,-0.8636755347251892,-0.7688852548599243,-0.07824062556028366,1.3624999523162842
306,2.241748809814453,0.723163902759552,-0.289728045463562,-0.8806520104408264,-0.8668673634529114,-1.0309475660324097,-0.8645707964897156,-0.7692182064056396,-0.07825754582881927,1.3624999523162842
307,2.2536752223968506,0.7309055328369141,-0.2898961007595062,-0.8819268345832825,-0.8680225610733032,-1.0327742099761963,-0.865487813949585,-0.7695584893226624,-0.07827990502119064,1.3624999523162842
308,2.265601873397827,0.7386482954025269,-0.289996474981308,-0.8831515908241272,-0.8691314458847046,-1.0346113443374634,-0.8663743138313293,-0.7698635458946228,-0.07830078899860382,1.3624999523162842
309,2.2775285243988037,0.7464256286621094,-0.2900959849357605,-0.8843826055526733,-0.8702458143234253,-1.0363662242889404,-0.8672654032707214,-0.7702053785324097,-0.07831741124391556,1.3624999523162842
310,2.2894551753997803,0.7541468143463135,-0.2902621924877167,-0.8856354355812073,-0.8713803291320801,-1.038262128829956,-0.8681724071502686,-0.7705060243606567,-0.07834320515394211,1.3624999523162842
311,2.301381826400757,0.7619286179542542,-0.2903561294078827,-0.886847972869873,-0.8724790811538696,-1.040016531944275,-0.8690462708473206,-0.7708370685577393,-0.07836045324802399,1.3624999523162842
312,2.3133084774017334,0.7696859240531921,-0.29045307636260986,-0.8880565166473389,-0.8735725283622742,-1.041845679283142,-0.8699181079864502,-0.7711467146873474,-0.07838078588247299,1.3624999523162842
313,2.325234889984131,0.7774198651313782,-0.29054924845695496,-0.8892533183097839,-0.8746560215950012,-1.0437079668045044,-0.8707852959632874,-0.7714338302612305,-0.07840441912412643,1.3624999523162842
314,2.3371615409851074,0.7852057814598083,-0.2907080352306366,-0.8904846906661987,-0.8757718205451965,-1.0454431772232056,-0.8716791272163391,-0.7717848420143127,-0.07842069119215012,1.3624999523162842
315,2.349088191986084,0.7929458022117615,-0.2908024191856384,-0.8916692137718201,-0.8768446445465088,-1.0473217964172363,-0.8725334405899048,-0.772074282169342,-0.07844360172748566,1.3624999523162842
316,2.3610148429870605,0.8006770610809326,-0.29089510440826416,-0.8928419351577759,-0.8779054880142212,-1.0491526126861572,-0.873377799987793,-0.7723729014396667,-0.07846306264400482,1.3624999523162842
317,2.372941493988037,0.8081750869750977,-0.2910492420196533,-0.8940163850784302,-0.8789693117141724,-1.0511590242385864,-0.8742315769195557,-0.7726387977600098,-0.07848230004310608,1.3624999523162842
318,2.3848679065704346,0.8156297206878662,-0.29113492369651794,-0.8951372504234314,-0.8799850940704346,-1.053163766860962,-0.8750521540641785,-0.7728780508041382,-0.07849590480327606,1.3624999523162842
319,2.396794557571411,0.8228887319564819,-0.2912858724594116,-0.896265983581543,-0.8810063600540161,-1.0553394556045532,-0.8758763074874878,-0.7729949951171875,-0.07853491604328156,1.3624999523162842
320,2.4087212085723877,0.8281572461128235,-0.29161787033081055,-0.900311291217804,-0.884669840335846,-1.0579299926757812,-0.8787897825241089,-0.7742002606391907,-0.07859484851360321,1.3624999523162842
321,2.4206478595733643,0.8360211253166199,-0.2916453778743744,-0.9007403254508972,-0.8850571513175964,-1.0598479509353638,-0.8791130781173706,-0.7740797996520996,-0.07862392067909241,1.3624999523162842
322,2.432574510574341,0.8435573577880859,-0.29177677631378174,-0.901637852191925,-0.8858700394630432,-1.0618233680725098,-0.8797696232795715,-0.7741472721099854,-0.07865550369024277,1.3624999523162842
323,2.4445011615753174,0.8510611057281494,-0.29184553027153015,-0.902580976486206,-0.8867236375808716,-1.063819408416748,-0.8804603219032288,-0.7742239832878113,-0.07868821918964386,1.3624999523162842
324,2.456427574157715,0.8586037158966064,-0.2919187843799591,-0.9035781025886536,-0.8876254558563232,-1.0657631158828735,-0.8811900019645691,-0.7743346691131592,-0.0787212923169136,1.3624999523162842
325,2.4683542251586914,0.8662574291229248,-0.2920566499233246,-0.9046154022216797,-0.8885647654533386,-1.0675982236862183,-0.881949245929718,-0.7744768857955933,-0.07875380665063858,1.3624999523162842
326,2.480280876159668,0.8741402626037598,-0.29212653636932373,-0.9055808186531067,-0.8894386291503906,-1.0692589282989502,-0.8826488852500916,-0.7746267318725586,-0.07878036051988602,1.3624999523162842
327,2.4922075271606445,0.8822404742240906,-0.29226750135421753,-0.9066151976585388,-0.890374481678009,-1.0707719326019287,-0.8833981156349182,-0.7748156785964966,-0.07880808413028717,1.3624999523162842
328,2.504134178161621,0.890637218952179,-0.2923395335674286,-0.907620906829834,-0.8912851810455322,-1.0719685554504395,-0.8841321468353271,-0.7750630378723145,-0.07882491499185562,1.3624999523162842
329,2.5160608291625977,0.8991922736167908,-0.2924090325832367,-0.9086335897445679,-0.89220130443573,-1.0730705261230469,-0.8848615288734436,-0.7753223776817322,-0.07884256541728973,1.3624999523162842
330,2.527987241744995,0.9078695774078369,-0.2925488352775574,-0.9096844792366028,-0.893153190612793,-1.0740923881530762,-0.8856138586997986,-0.7756033539772034,-0.07886150479316711,1.3624999523162842
331,2.5399138927459717,0.9166615009307861,-0.2926170229911804,-0.9106864333152771,-0.8940604329109192,-1.0750325918197632,-0.8863347768783569,-0.7758820056915283,-0.07887841016054153,1.3624999523162842
332,2.5518405437469482,0.9255467653274536,-0.2927547097206116,-0.9117149114608765,-0.894991397857666,-1.0758436918258667,-0.8870751857757568,-0.776199221611023,-0.07889004796743393,1.3624999523162842
333,2.563767194747925,0.9345155358314514,-0.29282146692276,-0.9127093553543091,-0.8958916068077087,-1.076587200164795,-0.8877902030944824,-0.7765275239944458,-0.0789005234837532,1.3624999523162842
334,2.5756938457489014,0.9435263276100159,-0.29295870661735535,-0.9137287735939026,-0.8968151807785034,-1.077287197113037,-0.8885218501091003,-0.776875376701355,-0.07891245186328888,1.3624999523162842
335,2.587620258331299,0.9525631070137024,-0.2930224537849426,-0.9147055745124817,-0.8977003693580627,-1.0780322551727295,-0.8892191052436829,-0.7772031426429749,-0.07892480492591858,1.3624999523162842
336,2.5995469093322754,0.9616668224334717,-0.2931552529335022,-0.9156954884529114,-0.8985967636108398,-1.0786999464035034,-0.889925479888916,-0.7775974869728088,-0.07890374213457108,1.3624999523162842
337,2.611473560333252,0.9705259203910828,-0.29321715235710144,-0.9166331887245178,-0.8994462490081787,-1.079345941543579,-0.8906105160713196,-0.7778580784797668,-0.07886794209480286,1.3624999523162842
338,2.6234002113342285,0.9791269898414612,-0.2932834327220917,-0.9175758957862854,-0.9002991914749146,-1.0799903869628906,-0.8913036584854126,-0.777970016002655,-0.07889574766159058,1.3624999523162842
339,2.635326862335205,0.9877076148986816,-0.2934134304523468,-0.918548583984375,-0.9011799693107605,-1.080639123916626,-0.8920109868049622,-0.778078019618988,-0.07892344892024994,1.3624999523162842
340,2.6472535133361816,0.9963017106056213,-0.2934754490852356,-0.9194732308387756,-0.9020168781280518,-1.0812742710113525,-0.8926894664764404,-0.7781727313995361,-0.07895047217607498,1.3624999523162842
341,2.659179925918579,0.9976407885551453,-0.29345035552978516,-0.9176345467567444,-0.9003236889839172,-1.0922176837921143,-0.8915002346038818,-0.7734421491622925,-0.07943228632211685,1.3624999523162842
342,2.6711065769195557,1.0053905248641968,-0.2934480607509613,-0.9177646636962891,-0.9004400968551636,-1.0936529636383057,-0.8916302919387817,-0.7729792594909668,-0.07947635650634766,1.3624999523162842
343,2.6830332279205322,1.013461947441101,-0.29351723194122314,-0.9180434942245483,-0.9006927013397217,-1.094801902770996,-0.8918558955192566,-0.7726715803146362,-0.0795130729675293,1.3624999523162842
344,2.694959878921509,1.0216670036315918,-0.2935248613357544,-0.9183240532875061,-0.9009460210800171,-1.095865249633789,-0.8920849561691284,-0.7724032402038574,-0.07954675704240799,1.3624999523162842
345,2.7068865299224854,1.029963493347168,-0.29360970854759216,-0.9188025593757629,-0.9013782143592834,-1.0968148708343506,-0.892453670501709,-0.7722387313842773,-0.07957973331212997,1.3624999523162842
346,2.718813180923462,1.0382895469665527,-0.29364001750946045,-0.9193678498268127,-0.9018898606300354,-1.0977251529693604,-0.8928838968276978,-0.7721228003501892,-0.07961083948612213,1.3624999523162842
347,2.7307395935058594,1.046530842781067,-0.293735146522522,-0.9200038909912109,-0.9024689793586731,-1.0976788997650146,-0.8933697938919067,-0.7724237442016602,-0.07962265610694885,1.3624999523162842
348,2.742666244506836,1.055071473121643,-0.2937711179256439,-0.9207984805107117,-0.9031922221183777,-1.0972795486450195,-0.8939566016197205,-0.7731305360794067,-0.07961121201515198,1.3624999523162842
349,2.7545928955078125,1.0638091564178467,-0.29387956857681274,-0.9217422008514404,-0.904050350189209,-1.0968559980392456,-0.8946579098701477,-0.773899257183075,-0.07960161566734314,1.3624999523162842
350,2.766519546508789,1.072664499282837,-0.29392755031585693,-0.9227123856544495,-0.9049330353736877,-1.0963964462280273,-0.8953667283058167,-0.7746739983558655,-0.0795917958021164,1.3624999523162842
351,2.7784461975097656,1.0815739631652832,-0.2940438389778137,-0.923761785030365,-0.9058864712715149,-1.0959218740463257,-0.8961280584335327,-0.7754677534103394,-0.07958304136991501,1.3624999523162842
352,2.790372610092163,1.0905307531356812,-0.29409393668174744,-0.9247884750366211,-0.9068198204040527,-1.095428705215454,-0.8968800902366638,-0.7762587666511536,-0.07957436889410019,1.3624999523162842
353,2.8022992610931396,1.0995028018951416,-0.29421329498291016,-0.9258804321289062,-0.9078121781349182,-1.0949442386627197,-0.897665798664093,-0.7770628333091736,-0.07956530153751373,1.3624999523162842
354,2.814225912094116,1.1085611581802368,-0.29433757066726685,-0.9270161986351013,-0.9088422060012817,-1.0944207906723022,-0.8984715342521667,-0.7778800129890442,-0.07955751568078995,1.3624999523162842
355,2.8261525630950928,1.1177465915679932,-0.2944009006023407,-0.9281954169273376,-0.9099092483520508,-1.093869686126709,-0.8992812633514404,-0.7787057161331177,-0.07954856753349304,1.3624999523162842
356,2.8380792140960693,1.1269484758377075,-0.29453325271606445,-0.9294330477714539,-0.9110329151153564,-1.093325138092041,-0.9001466631889343,-0.7795439958572388,-0.07954034954309464,1.3624999523162842
357,2.850005865097046,1.136101484298706,-0.294596791267395,-0.9306589365005493,-0.9121454954147339,-1.0927975177764893,-0.9009931087493896,-0.7803782224655151,-0.0795305073261261,1.3624999523162842
358,2.8619322776794434,1.1451383829116821,-0.2947337031364441,-0.9319798350334167,-0.913345456123352,-1.092288851737976,-0.9019163250923157,-0.7812338471412659,-0.07952413707971573,1.3624999523162842
359,2.87385892868042,1.154219627380371,-0.2948013246059418,-0.9332442879676819,-0.914493203163147,-1.0917716026306152,-0.9027919769287109,-0.7820761203765869,-0.07951711118221283,1.3624999523162842
360,2.8857855796813965,1.1633325815200806,-0.29493898153305054,-0.934573233127594,-0.9156988859176636,-1.0912551879882812,-0.9037162661552429,-0.7829304337501526,-0.07950912415981293,1.3624999523162842
361,2.897712230682373,1.1724936962127686,-0.29501765966415405,-0.9359233975410461,-0.9169251322746277,-1.0907121896743774,-0.9046531319618225,-0.7837885022163391,-0.07950244843959808,1.3624999523162842
362,2.9096388816833496,1.183223843574524,-0.29513251781463623,-0.9369418621063232,-0.9178480505943298,-1.0897327661514282,-0.9053373336791992,-0.784541666507721,-0.07948107272386551,1.3624999523162842
363,2.921565294265747,1.1983418464660645,-0.2952061891555786,-0.9371529817581177,-0.9180383086204529,-1.0875217914581299,-0.9054094552993774,-0.7850415706634521,-0.07942333817481995,1.3624999523162842
364,2.9334919452667236,1.2167856693267822,-0.2952089309692383,-0.9373165965080261,-0.9181875586509705,-1.084349274635315,-0.9053669571876526,-0.7851738333702087,-0.07920613884925842,1.3624999523162842
365,2.9454185962677,1.2358044385910034,-0.29536616802215576,-0.938546895980835,-0.9192944169044495,-1.0813617706298828,-0.9059755206108093,-0.7868382930755615,-0.07961107790470123,1.3624999523162842
366,2.9573452472686768,1.2523083686828613,-0.29546692967414856,-0.9400920271873474,-0.92069411277771,-1.0789992809295654,-0.9070568680763245,-0.7873404622077942,-0.07965611666440964,1.3624999523162842
367,2.9692718982696533,1.2683957815170288,-0.2955760359764099,-0.9410540461540222,-0.9215659499168396,-1.0767991542816162,-0.9077458381652832,-0.7875334024429321,-0.0797157883644104,1.3624999523162842
368,2.98119854927063,1.281649112701416,-0.2955140471458435,-0.9393978118896484,-0.9200173616409302,-1.075966238975525,-0.9058358073234558,-0.7866091132164001,-0.0800500437617302,1.3624999523162842
369,2.9931249618530273,1.2800390720367432,-0.2941167652606964,-0.9166674017906189,-0.8993477821350098,-1.0814741849899292,-0.888796865940094,-0.7753255367279053,-0.08118446916341782,1.3624999523162842
370,3.005051612854004,1.2944389581680298,-0.2927994728088379,-0.8997927904129028,-0.8840383291244507,-1.081546664237976,-0.8765392303466797,-0.766614556312561,-0.08188032358884811,1.3624999523162842
371,3.0169782638549805,1.3133544921875,-0.29145175218582153,-0.8838476538658142,-0.8695762753486633,-1.080164909362793,-0.8649811148643494,-0.7585750222206116,-0.08244898915290833,1.3624999523162842
372,3.028904914855957,1.3403856754302979,-0.2907255291938782,-0.8744193315505981,-0.8610177040100098,-1.0761065483093262,-0.8580769896507263,-0.7536197900772095,-0.08284757286310196,1.3624999523162842
373,3.0408315658569336,1.3659436702728271,-0.29039889574050903,-0.8707674741744995,-0.8576993346214294,-1.073495864868164,-0.8552486896514893,-0.7356845140457153,-0.08326885104179382,1.3624999523162842
374,3.05275821685791,1.392287254333496,-0.29010242223739624,-0.866065502166748,-0.8534207940101624,-1.0700111389160156,-0.8516882061958313,-0.7267019748687744,-0.08373983949422836,1.3624999523162842
375,3.0646846294403076,1.418368935585022,-0.2897965908050537,-0.8612209558486938,-0.8490130305290222,-1.066538691520691,-0.8480161428451538,-0.7186800837516785,-0.08422572165727615,1.3624999523162842
376,3.076611280441284,1.4432772397994995,-0.2894141376018524,-0.8562502861022949,-0.8444915413856506,-1.0631943941116333,-0.8442461490631104,-0.7103056311607361,-0.08498074114322662,1.3624999523162842
377,3.0885379314422607,1.465538501739502,-0.28909480571746826,-0.8512538075447083,-0.8399417996406555,-1.061147689819336,-0.8404363989830017,-0.6992835998535156,-0.08680440485477448,1.3624999523162842
378,3.1004645824432373,1.4882954359054565,-0.2887113690376282,-0.8461741805076599,-0.8353179693222046,-1.0591236352920532,-0.8365985155105591,-0.6876819133758545,-0.08795734494924545,1.3624999523162842
379,3.112391233444214,1.436223030090332,-0.2887794077396393,-0.8446999192237854,-0.8339233994483948,-1.099272608757019,-0.8356750011444092,-0.6302617788314819,-0.11777510493993759,1.3624999523162842
380,3.1243176460266113,1.4569674730300903,-0.28851720690727234,-0.8404762744903564,-0.830085277557373,-1.0992013216018677,-0.8316371440887451,-0.6205442547798157,-0.11989721655845642,1.3624999523162842
381,3.136244297027588,1.4771888256072998,-0.28818491101264954,-0.836166262626648,-0.8261642456054688,-1.0992971658706665,-0.8273022770881653,-0.6108959913253784,-0.12203934788703918,1.3624999523162842
382,3.1481709480285645,1.4970835447311401,-0.2879135310649872,-0.8318496346473694,-0.8222360014915466,-1.0995047092437744,-0.8229047656059265,-0.6012606620788574,-0.12419920414686203,1.3624999523162842
383,3.160097599029541,1.5167956352233887,-0.2876495122909546,-0.8275149464607239,-0.8182886242866516,-1.0997766256332397,-0.8184728026390076,-0.5916144847869873,-0.12636801600456238,1.3624999523162842
384,3.1720242500305176,1.5249557495117188,-0.2872292995452881,-0.8182954788208008,-0.8096861243247986,-1.1054773330688477,-0.8044204115867615,-0.5807457566261292,-0.13027480244636536,1.3624999523162842
385,3.183950901031494,1.4300605058670044,-0.2923111319541931,-0.8971672058105469,-0.8816925883293152,-1.2001107931137085,-0.8729233145713806,-0.7901049852371216,-0.17901748418807983,1.3624999523162842
386,3.1958773136138916,1.4444489479064941,-0.29240742325782776,-0.8985328674316406,-0.8829253911972046,-1.20706307888031,-0.873791515827179,-0.7911725044250488,-0.18182754516601562,1.3624999523162842
387,3.207803964614868,1.4580951929092407,-0.29245492815971375,-0.8985283374786377,-0.8828617930412292,-1.214930534362793,-0.8726432919502258,-0.7916898727416992,-0.18487006425857544,1.3624999523162842
388,3.2197306156158447,1.4641772508621216,-0.29240894317626953,-0.8945200443267822,-0.8790544271469116,-1.2304714918136597,-0.8668428063392639,-0.7917465567588806,-0.1897388994693756,1.3624999523162842
389,3.2316572666168213,1.4570257663726807,-0.2920602262020111,-0.8850029706954956,-0.8703535199165344,-1.2364476919174194,-0.8585641384124756,-0.7898817658424377,-0.19067680835723877,1.3624999523162842
390,3.243583917617798,1.4448586702346802,-0.2914333939552307,-0.8730146884918213,-0.8594582676887512,-1.2387765645980835,-0.8493287563323975,-0.7860396504402161,-0.1901443898677826,1.3624999523162842
391,3.2555105686187744,1.4302493333816528,-0.29070374369621277,-0.8622778058052063,-0.8497633337974548,-1.2423864603042603,-0.8421159386634827,-0.781903088092804,-0.189861461520195,1.3624999523162842
392,3.267436981201172,1.4095581769943237,-0.2905697226524353,-0.8602083325386047,-0.8478472828865051,-1.2491563558578491,-0.8399409651756287,-0.7812610268592834,-0.18995799124240875,1.3624999523162842
393,3.2793636322021484,1.4101473093032837,-0.2902005910873413,-0.8548391461372375,-0.8430675268173218,-1.2634176015853882,-0.8353261947631836,-0.7793835997581482,-0.1940600574016571,1.3624999523162842
394,3.291290283203125,1.4078452587127686,-0.2902802526950836,-0.8545436859130859,-0.8427384495735168,-1.2801896333694458,-0.8339812755584717,-0.7799921035766602,-0.1986617147922516,1.3624999523162842
395,3.3032169342041016,1.3708666563034058,-0.2914527952671051,-0.8750056624412537,-0.8612253069877625,-1.3013077974319458,-0.8500325679779053,-0.7884989380836487,-0.2016715556383133,1.3624999523162842
396,3.315143585205078,1.29853355884552,-0.29109203815460205,-0.8758259415626526,-0.862199604511261,-1.2907905578613281,-0.8544557094573975,-0.7883930802345276,-0.19356609880924225,1.3624999523162842
397,3.3270699977874756,1.2809175252914429,-0.2905086576938629,-0.8690189123153687,-0.8560441136360168,-1.2958908081054688,-0.8496919870376587,-0.7865234017372131,-0.1939256340265274,1.3624999523162842
398,3.338996648788452,1.264028549194336,-0.2898302972316742,-0.8616346716880798,-0.8493526577949524,-1.300788402557373,-0.8442776799201965,-0.7835798859596252,-0.19422228634357452,1.3624999523162842
399,3.3509232997894287,1.247337818145752,-0.28919148445129395,-0.8546484708786011,-0.8431189656257629,-1.3057303428649902,-0.8387690782546997,-0.7795211672782898,-0.19454853236675262,1.3624999523162842
400,3.3628499507904053,1.2299026250839233,-0.288630872964859,-0.8486820459365845,-0.837669849395752,-1.3106263875961304,-0.8338906168937683,-0.7750295400619507,-0.19496339559555054,1.3624999523162842
